Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
0.07871, 2060-2079, bcc_csm1_1_m, Annual Anomaly, PRK
0.13062, 2060-2079, bcc_csm1_1, Annual Anomaly, PRK
0.36004, 2060-2079, bnu_esm, Annual Anomaly, PRK
0.39688, 2060-2079, canesm2, Annual Anomaly, PRK
0.1325, 2060-2079, ccsm4, Annual Anomaly, PRK
0.75243, 2060-2079, cesm1_bgc, Annual Anomaly, PRK
0.44009, 2060-2079, cesm1_cam5, Annual Anomaly, PRK
0.08613, 2060-2079, cmcc_cesm, Annual Anomaly, PRK
-0.0052, 2060-2079, cmcc_cm, Annual Anomaly, PRK
0.03197, 2060-2079, cmcc_cms, Annual Anomaly, PRK
0.07561, 2060-2079, cnrm_cm5, Annual Anomaly, PRK
-0.2111, 2060-2079, csiro_mk3_6_0, Annual Anomaly, PRK
0.23432, 2060-2079, gfdl_cm3, Annual Anomaly, PRK
0.10614, 2060-2079, gfdl_esm2g, Annual Anomaly, PRK
-0.2504, 2060-2079, gfdl_esm2m, Annual Anomaly, PRK
0.75405, 2060-2079, inmcm4, Annual Anomaly, PRK
0.18064, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, PRK
0.14006, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, PRK
0.22846, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, PRK
0.85348, 2060-2079, miroc5, Annual Anomaly, PRK
0.00858, 2060-2079, miroc_esm_chem, Annual Anomaly, PRK
-0.8824, 2060-2079, miroc_esm, Annual Anomaly, PRK
0.42213, 2060-2079, mpi_esm_mr, Annual Anomaly, PRK
0.28929, 2060-2079, mri_cgcm3, Annual Anomaly, PRK
0.37268, 2060-2079, mri_esm1, Annual Anomaly, PRK
0.08575, 2060-2079, noresm1_m, Annual Anomaly, PRK
-0.3446, 2060-2079, access1_3, Annual Anomaly, LVA
0.25526, 2060-2079, bcc_csm1_1_m, Annual Anomaly, LVA
0.06173, 2060-2079, bcc_csm1_1, Annual Anomaly, LVA
0.18147, 2060-2079, bnu_esm, Annual Anomaly, LVA
-0.0429, 2060-2079, canesm2, Annual Anomaly, LVA
-0.4992, 2060-2079, ccsm4, Annual Anomaly, LVA
-0.4997, 2060-2079, cesm1_bgc, Annual Anomaly, LVA
-0.2998, 2060-2079, cesm1_cam5, Annual Anomaly, LVA
1.16019, 2060-2079, cmcc_cesm, Annual Anomaly, LVA
0.24518, 2060-2079, cmcc_cm, Annual Anomaly, LVA
0.33052, 2060-2079, cmcc_cms, Annual Anomaly, LVA
0.43956, 2060-2079, cnrm_cm5, Annual Anomaly, LVA
-0.436, 2060-2079, csiro_mk3_6_0, Annual Anomaly, LVA
0.12213, 2060-2079, gfdl_cm3, Annual Anomaly, LVA
0.16963, 2060-2079, gfdl_esm2g, Annual Anomaly, LVA
0.30954, 2060-2079, gfdl_esm2m, Annual Anomaly, LVA
0.92602, 2060-2079, inmcm4, Annual Anomaly, LVA
0.2571, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, LVA
0.07561, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, LVA
0.17821, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, LVA
-1.0113, 2060-2079, miroc5, Annual Anomaly, LVA
1.19691, 2060-2079, miroc_esm_chem, Annual Anomaly, LVA
1.83599, 2060-2079, miroc_esm, Annual Anomaly, LVA
0.3497, 2060-2079, mpi_esm_mr, Annual Anomaly, LVA
1.20725, 2060-2079, mri_cgcm3, Annual Anomaly, LVA
0.22884, 2060-2079, mri_esm1, Annual Anomaly, LVA
-0.6133, 2060-2079, noresm1_m, Annual Anomaly, LVA
-3.0533, 2060-2079, access1_3, Annual Anomaly, LBY
-2.743, 2060-2079, bcc_csm1_1_m, Annual Anomaly, LBY
-2.9345, 2060-2079, bcc_csm1_1, Annual Anomaly, LBY
-1.3194, 2060-2079, bnu_esm, Annual Anomaly, LBY
-2.5078, 2060-2079, canesm2, Annual Anomaly, LBY
-1.9978, 2060-2079, ccsm4, Annual Anomaly, LBY
-1.8696, 2060-2079, cesm1_bgc, Annual Anomaly, LBY
-1.8797, 2060-2079, cesm1_cam5, Annual Anomaly, LBY
-3.4865, 2060-2079, cmcc_cesm, Annual Anomaly, LBY
-1.9958, 2060-2079, cmcc_cm, Annual Anomaly, LBY
-2.8332, 2060-2079, cmcc_cms, Annual Anomaly, LBY
-1.4053, 2060-2079, cnrm_cm5, Annual Anomaly, LBY
-1.7806, 2060-2079, csiro_mk3_6_0, Annual Anomaly, LBY
-3.3054, 2060-2079, gfdl_cm3, Annual Anomaly, LBY
-1.8456, 2060-2079, gfdl_esm2g, Annual Anomaly, LBY
-1.8752, 2060-2079, gfdl_esm2m, Annual Anomaly, LBY
-1.7194, 2060-2079, inmcm4, Annual Anomaly, LBY
-2.7904, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, LBY
-2.7857, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, LBY
-3.0329, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, LBY
-2.286, 2060-2079, miroc5, Annual Anomaly, LBY
-2.4948, 2060-2079, miroc_esm_chem, Annual Anomaly, LBY
-2.1554, 2060-2079, miroc_esm, Annual Anomaly, LBY
-2.9878, 2060-2079, mpi_esm_mr, Annual Anomaly, LBY
-2.3363, 2060-2079, mri_cgcm3, Annual Anomaly, LBY
-2.3042, 2060-2079, mri_esm1, Annual Anomaly, LBY
-1.7236, 2060-2079, noresm1_m, Annual Anomaly, LBY
-1.0016, 2060-2079, access1_3, Annual Anomaly, LIE
-0.9832, 2060-2079, bcc_csm1_1_m, Annual Anomaly, LIE
-0.9635, 2060-2079, bcc_csm1_1, Annual Anomaly, LIE
-0.2706, 2060-2079, bnu_esm, Annual Anomaly, LIE
-0.6542, 2060-2079, canesm2, Annual Anomaly, LIE
-1.4005, 2060-2079, ccsm4, Annual Anomaly, LIE
-1.8829, 2060-2079, cesm1_bgc, Annual Anomaly, LIE
-1.1894, 2060-2079, cesm1_cam5, Annual Anomaly, LIE
0.18022, 2060-2079, cmcc_cesm, Annual Anomaly, LIE
-0.9936, 2060-2079, cmcc_cm, Annual Anomaly, LIE
-1.2517, 2060-2079, cmcc_cms, Annual Anomaly, LIE
1.02512, 2060-2079, cnrm_cm5, Annual Anomaly, LIE
-2.0355, 2060-2079, csiro_mk3_6_0, Annual Anomaly, LIE
-1.951, 2060-2079, gfdl_cm3, Annual Anomaly, LIE
-0.7019, 2060-2079, gfdl_esm2g, Annual Anomaly, LIE
-0.7255, 2060-2079, gfdl_esm2m, Annual Anomaly, LIE
-1.6084, 2060-2079, inmcm4, Annual Anomaly, LIE
-0.6788, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, LIE
-0.9217, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, LIE
0.09849, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, LIE
-0.1185, 2060-2079, miroc5, Annual Anomaly, LIE
0.49082, 2060-2079, miroc_esm_chem, Annual Anomaly, LIE
-0.0079, 2060-2079, miroc_esm, Annual Anomaly, LIE
-1.4098, 2060-2079, mpi_esm_mr, Annual Anomaly, LIE
0.92922, 2060-2079, mri_cgcm3, Annual Anomaly, LIE
0.50096, 2060-2079, mri_esm1, Annual Anomaly, LIE
-0.7999, 2060-2079, noresm1_m, Annual Anomaly, LIE
-0.9213, 2060-2079, access1_3, Annual Anomaly, LUX
-0.5545, 2060-2079, bcc_csm1_1_m, Annual Anomaly, LUX
-0.9956, 2060-2079, bcc_csm1_1, Annual Anomaly, LUX
-0.2142, 2060-2079, bnu_esm, Annual Anomaly, LUX
-1.0152, 2060-2079, canesm2, Annual Anomaly, LUX
-1.2698, 2060-2079, ccsm4, Annual Anomaly, LUX
-1.7362, 2060-2079, cesm1_bgc, Annual Anomaly, LUX
-1.4873, 2060-2079, cesm1_cam5, Annual Anomaly, LUX
-0.0059, 2060-2079, cmcc_cesm, Annual Anomaly, LUX
-1.0749, 2060-2079, cmcc_cm, Annual Anomaly, LUX
-0.7348, 2060-2079, cmcc_cms, Annual Anomaly, LUX
-0.1993, 2060-2079, cnrm_cm5, Annual Anomaly, LUX
-1.6693, 2060-2079, csiro_mk3_6_0, Annual Anomaly, LUX
-1.546, 2060-2079, gfdl_cm3, Annual Anomaly, LUX
-1.4841, 2060-2079, gfdl_esm2g, Annual Anomaly, LUX
-0.6654, 2060-2079, gfdl_esm2m, Annual Anomaly, LUX
-1.4229, 2060-2079, inmcm4, Annual Anomaly, LUX
-0.9145, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, LUX
-0.8964, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, LUX
0.47385, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, LUX
-0.3552, 2060-2079, miroc5, Annual Anomaly, LUX
0.65831, 2060-2079, miroc_esm_chem, Annual Anomaly, LUX
1.22926, 2060-2079, miroc_esm, Annual Anomaly, LUX
-1.4078, 2060-2079, mpi_esm_mr, Annual Anomaly, LUX
0.12621, 2060-2079, mri_cgcm3, Annual Anomaly, LUX
0.02634, 2060-2079, mri_esm1, Annual Anomaly, LUX
-0.1572, 2060-2079, noresm1_m, Annual Anomaly, LUX
-1.7405, 2060-2079, access1_3, Annual Anomaly, MKD
-1.6773, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MKD
-1.6537, 2060-2079, bcc_csm1_1, Annual Anomaly, MKD
-2.1981, 2060-2079, bnu_esm, Annual Anomaly, MKD
-1.3788, 2060-2079, canesm2, Annual Anomaly, MKD
-1.934, 2060-2079, ccsm4, Annual Anomaly, MKD
-1.6159, 2060-2079, cesm1_bgc, Annual Anomaly, MKD
-1.1993, 2060-2079, cesm1_cam5, Annual Anomaly, MKD
-1.7157, 2060-2079, cmcc_cesm, Annual Anomaly, MKD
-1.006, 2060-2079, cmcc_cm, Annual Anomaly, MKD
-1.597, 2060-2079, cmcc_cms, Annual Anomaly, MKD
-0.8475, 2060-2079, cnrm_cm5, Annual Anomaly, MKD
-2.6579, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MKD
-3.0589, 2060-2079, gfdl_cm3, Annual Anomaly, MKD
-0.8042, 2060-2079, gfdl_esm2g, Annual Anomaly, MKD
-1.4937, 2060-2079, gfdl_esm2m, Annual Anomaly, MKD
-2.1211, 2060-2079, inmcm4, Annual Anomaly, MKD
-2.1614, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MKD
-2.4888, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MKD
-1.584, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MKD
-1.3218, 2060-2079, miroc5, Annual Anomaly, MKD
-1.8559, 2060-2079, miroc_esm_chem, Annual Anomaly, MKD
-2.9612, 2060-2079, miroc_esm, Annual Anomaly, MKD
-1.3858, 2060-2079, mpi_esm_mr, Annual Anomaly, MKD
-0.4695, 2060-2079, mri_cgcm3, Annual Anomaly, MKD
-0.4085, 2060-2079, mri_esm1, Annual Anomaly, MKD
-1.1876, 2060-2079, noresm1_m, Annual Anomaly, MKD
-0.8832, 2060-2079, access1_3, Annual Anomaly, MDG
0.31855, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MDG
-0.0567, 2060-2079, bcc_csm1_1, Annual Anomaly, MDG
-0.3347, 2060-2079, bnu_esm, Annual Anomaly, MDG
-0.4439, 2060-2079, canesm2, Annual Anomaly, MDG
0.04192, 2060-2079, ccsm4, Annual Anomaly, MDG
-0.1894, 2060-2079, cesm1_bgc, Annual Anomaly, MDG
-0.4548, 2060-2079, cesm1_cam5, Annual Anomaly, MDG
-0.8958, 2060-2079, cmcc_cesm, Annual Anomaly, MDG
-0.668, 2060-2079, cmcc_cm, Annual Anomaly, MDG
-0.875, 2060-2079, cmcc_cms, Annual Anomaly, MDG
-0.5203, 2060-2079, cnrm_cm5, Annual Anomaly, MDG
-1.3091, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MDG
-0.7662, 2060-2079, gfdl_cm3, Annual Anomaly, MDG
-1.0913, 2060-2079, gfdl_esm2g, Annual Anomaly, MDG
-0.5161, 2060-2079, gfdl_esm2m, Annual Anomaly, MDG
0.76041, 2060-2079, inmcm4, Annual Anomaly, MDG
-0.2701, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MDG
0.07917, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MDG
-0.5214, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MDG
-1.237, 2060-2079, miroc5, Annual Anomaly, MDG
-0.454, 2060-2079, miroc_esm_chem, Annual Anomaly, MDG
-0.2189, 2060-2079, miroc_esm, Annual Anomaly, MDG
-0.2202, 2060-2079, mpi_esm_mr, Annual Anomaly, MDG
-0.1069, 2060-2079, mri_cgcm3, Annual Anomaly, MDG
0.08653, 2060-2079, mri_esm1, Annual Anomaly, MDG
-0.6783, 2060-2079, noresm1_m, Annual Anomaly, MDG
0.28851, 2060-2079, access1_3, Annual Anomaly, MDV
-0.4624, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MDV
-0.7536, 2060-2079, bcc_csm1_1, Annual Anomaly, MDV
-1.464, 2060-2079, bnu_esm, Annual Anomaly, MDV
0.57098, 2060-2079, canesm2, Annual Anomaly, MDV
-0.3847, 2060-2079, ccsm4, Annual Anomaly, MDV
-0.2424, 2060-2079, cesm1_bgc, Annual Anomaly, MDV
0.88914, 2060-2079, cesm1_cam5, Annual Anomaly, MDV
0.44442, 2060-2079, cmcc_cesm, Annual Anomaly, MDV
-0.0343, 2060-2079, cmcc_cm, Annual Anomaly, MDV
-0.2208, 2060-2079, cmcc_cms, Annual Anomaly, MDV
-0.2854, 2060-2079, cnrm_cm5, Annual Anomaly, MDV
0.06494, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MDV
-0.0433, 2060-2079, gfdl_cm3, Annual Anomaly, MDV
0.19182, 2060-2079, gfdl_esm2g, Annual Anomaly, MDV
-0.1785, 2060-2079, gfdl_esm2m, Annual Anomaly, MDV
-0.3201, 2060-2079, inmcm4, Annual Anomaly, MDV
0.30899, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MDV
1.57654, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MDV
0.08083, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MDV
-0.1096, 2060-2079, miroc5, Annual Anomaly, MDV
1.93751, 2060-2079, miroc_esm_chem, Annual Anomaly, MDV
1.69079, 2060-2079, miroc_esm, Annual Anomaly, MDV
-0.3284, 2060-2079, mpi_esm_mr, Annual Anomaly, MDV
-0.5423, 2060-2079, mri_cgcm3, Annual Anomaly, MDV
-0.0482, 2060-2079, mri_esm1, Annual Anomaly, MDV
-0.3148, 2060-2079, noresm1_m, Annual Anomaly, MDV
0.96054, 2060-2079, access1_3, Annual Anomaly, MHL
0.36932, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MHL
0.58688, 2060-2079, bcc_csm1_1, Annual Anomaly, MHL
0.68613, 2060-2079, bnu_esm, Annual Anomaly, MHL
-0.5736, 2060-2079, canesm2, Annual Anomaly, MHL
-0.2783, 2060-2079, ccsm4, Annual Anomaly, MHL
-0.0636, 2060-2079, cesm1_bgc, Annual Anomaly, MHL
-0.1435, 2060-2079, cesm1_cam5, Annual Anomaly, MHL
0.36946, 2060-2079, cmcc_cesm, Annual Anomaly, MHL
0.17855, 2060-2079, cmcc_cm, Annual Anomaly, MHL
0.69104, 2060-2079, cmcc_cms, Annual Anomaly, MHL
0.29999, 2060-2079, cnrm_cm5, Annual Anomaly, MHL
1.15132, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MHL
0.03343, 2060-2079, gfdl_cm3, Annual Anomaly, MHL
0.17276, 2060-2079, gfdl_esm2g, Annual Anomaly, MHL
-0.111, 2060-2079, gfdl_esm2m, Annual Anomaly, MHL
1.31788, 2060-2079, inmcm4, Annual Anomaly, MHL
0.04995, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MHL
-0.2949, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MHL
0.28536, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MHL
-0.7775, 2060-2079, miroc5, Annual Anomaly, MHL
-0.3929, 2060-2079, miroc_esm_chem, Annual Anomaly, MHL
0.37306, 2060-2079, miroc_esm, Annual Anomaly, MHL
0.7128, 2060-2079, mpi_esm_mr, Annual Anomaly, MHL
0.85438, 2060-2079, mri_cgcm3, Annual Anomaly, MHL
0.4469, 2060-2079, mri_esm1, Annual Anomaly, MHL
0.00688, 2060-2079, noresm1_m, Annual Anomaly, MHL
-2.6217, 2060-2079, access1_3, Annual Anomaly, MRT
-2.2278, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MRT
-2.4395, 2060-2079, bcc_csm1_1, Annual Anomaly, MRT
-0.3629, 2060-2079, bnu_esm, Annual Anomaly, MRT
-2.8996, 2060-2079, canesm2, Annual Anomaly, MRT
-1.3908, 2060-2079, ccsm4, Annual Anomaly, MRT
-1.9778, 2060-2079, cesm1_bgc, Annual Anomaly, MRT
-1.452, 2060-2079, cesm1_cam5, Annual Anomaly, MRT
-2.3061, 2060-2079, cmcc_cesm, Annual Anomaly, MRT
-3.7517, 2060-2079, cmcc_cm, Annual Anomaly, MRT
-3.2936, 2060-2079, cmcc_cms, Annual Anomaly, MRT
-1.0009, 2060-2079, cnrm_cm5, Annual Anomaly, MRT
-1.7828, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MRT
-2.4802, 2060-2079, gfdl_cm3, Annual Anomaly, MRT
0.2402, 2060-2079, gfdl_esm2g, Annual Anomaly, MRT
-0.9896, 2060-2079, gfdl_esm2m, Annual Anomaly, MRT
-1.2922, 2060-2079, inmcm4, Annual Anomaly, MRT
-2.765, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MRT
-2.8674, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MRT
-1.9776, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MRT
-1.5767, 2060-2079, miroc5, Annual Anomaly, MRT
-0.4279, 2060-2079, miroc_esm_chem, Annual Anomaly, MRT
-0.1264, 2060-2079, miroc_esm, Annual Anomaly, MRT
-2.5561, 2060-2079, mpi_esm_mr, Annual Anomaly, MRT
-2.8285, 2060-2079, mri_cgcm3, Annual Anomaly, MRT
-2.0581, 2060-2079, mri_esm1, Annual Anomaly, MRT
-2.0768, 2060-2079, noresm1_m, Annual Anomaly, MRT
-1.2563, 2060-2079, access1_3, Annual Anomaly, MEX
-1.4654, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MEX
-0.8131, 2060-2079, bcc_csm1_1, Annual Anomaly, MEX
-1.2101, 2060-2079, bnu_esm, Annual Anomaly, MEX
-1.9394, 2060-2079, canesm2, Annual Anomaly, MEX
-1.1975, 2060-2079, ccsm4, Annual Anomaly, MEX
-1.4153, 2060-2079, cesm1_bgc, Annual Anomaly, MEX
-1.0516, 2060-2079, cesm1_cam5, Annual Anomaly, MEX
-0.9163, 2060-2079, cmcc_cesm, Annual Anomaly, MEX
-0.887, 2060-2079, cmcc_cm, Annual Anomaly, MEX
-1.1986, 2060-2079, cmcc_cms, Annual Anomaly, MEX
-0.8422, 2060-2079, cnrm_cm5, Annual Anomaly, MEX
-1.2404, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MEX
-1.8441, 2060-2079, gfdl_cm3, Annual Anomaly, MEX
-0.857, 2060-2079, gfdl_esm2g, Annual Anomaly, MEX
-0.7416, 2060-2079, gfdl_esm2m, Annual Anomaly, MEX
-1.3876, 2060-2079, inmcm4, Annual Anomaly, MEX
-1.8221, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MEX
-2.5273, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MEX
-0.7513, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MEX
-1.056, 2060-2079, miroc5, Annual Anomaly, MEX
-0.931, 2060-2079, miroc_esm_chem, Annual Anomaly, MEX
-0.9458, 2060-2079, miroc_esm, Annual Anomaly, MEX
-0.7874, 2060-2079, mpi_esm_mr, Annual Anomaly, MEX
-0.8458, 2060-2079, mri_cgcm3, Annual Anomaly, MEX
-0.9519, 2060-2079, mri_esm1, Annual Anomaly, MEX
-1.8391, 2060-2079, noresm1_m, Annual Anomaly, MEX
-1.3797, 2060-2079, access1_3, Annual Anomaly, MDA
-1.2217, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MDA
-1.1081, 2060-2079, bcc_csm1_1, Annual Anomaly, MDA
-1.2907, 2060-2079, bnu_esm, Annual Anomaly, MDA
-0.7743, 2060-2079, canesm2, Annual Anomaly, MDA
-1.0339, 2060-2079, ccsm4, Annual Anomaly, MDA
-1.0063, 2060-2079, cesm1_bgc, Annual Anomaly, MDA
-1.135, 2060-2079, cesm1_cam5, Annual Anomaly, MDA
-0.2621, 2060-2079, cmcc_cesm, Annual Anomaly, MDA
-0.3639, 2060-2079, cmcc_cm, Annual Anomaly, MDA
-0.5088, 2060-2079, cmcc_cms, Annual Anomaly, MDA
0.41026, 2060-2079, cnrm_cm5, Annual Anomaly, MDA
-2.0932, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MDA
-2.0455, 2060-2079, gfdl_cm3, Annual Anomaly, MDA
-0.2018, 2060-2079, gfdl_esm2g, Annual Anomaly, MDA
-1.1113, 2060-2079, gfdl_esm2m, Annual Anomaly, MDA
-1.2678, 2060-2079, inmcm4, Annual Anomaly, MDA
-1.5737, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MDA
-1.585, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MDA
-1.1, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MDA
-1.2722, 2060-2079, miroc5, Annual Anomaly, MDA
-1.1995, 2060-2079, miroc_esm_chem, Annual Anomaly, MDA
-1.6105, 2060-2079, miroc_esm, Annual Anomaly, MDA
-1.1357, 2060-2079, mpi_esm_mr, Annual Anomaly, MDA
0.16815, 2060-2079, mri_cgcm3, Annual Anomaly, MDA
0.70443, 2060-2079, mri_esm1, Annual Anomaly, MDA
-0.8998, 2060-2079, noresm1_m, Annual Anomaly, MDA
-0.8106, 2060-2079, access1_3, Annual Anomaly, MCO
-1.5819, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MCO
-1.2355, 2060-2079, bcc_csm1_1, Annual Anomaly, MCO
-0.6385, 2060-2079, bnu_esm, Annual Anomaly, MCO
-1.2491, 2060-2079, canesm2, Annual Anomaly, MCO
-0.7338, 2060-2079, ccsm4, Annual Anomaly, MCO
-1.893, 2060-2079, cesm1_bgc, Annual Anomaly, MCO
-0.5247, 2060-2079, cesm1_cam5, Annual Anomaly, MCO
-0.3678, 2060-2079, cmcc_cesm, Annual Anomaly, MCO
-0.7703, 2060-2079, cmcc_cm, Annual Anomaly, MCO
-1.4422, 2060-2079, cmcc_cms, Annual Anomaly, MCO
0.36605, 2060-2079, cnrm_cm5, Annual Anomaly, MCO
-1.9858, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MCO
-2.9291, 2060-2079, gfdl_cm3, Annual Anomaly, MCO
-0.6121, 2060-2079, gfdl_esm2g, Annual Anomaly, MCO
-0.8531, 2060-2079, gfdl_esm2m, Annual Anomaly, MCO
-2.031, 2060-2079, inmcm4, Annual Anomaly, MCO
-1.2624, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MCO
-1.272, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MCO
-1.2191, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MCO
-0.9268, 2060-2079, miroc5, Annual Anomaly, MCO
-0.6179, 2060-2079, miroc_esm_chem, Annual Anomaly, MCO
-0.9933, 2060-2079, miroc_esm, Annual Anomaly, MCO
-1.9453, 2060-2079, mpi_esm_mr, Annual Anomaly, MCO
-0.4116, 2060-2079, mri_cgcm3, Annual Anomaly, MCO
-0.4223, 2060-2079, mri_esm1, Annual Anomaly, MCO
-1.2465, 2060-2079, noresm1_m, Annual Anomaly, MCO
-0.693, 2060-2079, access1_3, Annual Anomaly, MOZ
-0.6264, 2060-2079, bcc_csm1_1_m, Annual Anomaly, MOZ
-0.0441, 2060-2079, bcc_csm1_1, Annual Anomaly, MOZ
-0.9644, 2060-2079, bnu_esm, Annual Anomaly, MOZ
-0.794, 2060-2079, canesm2, Annual Anomaly, MOZ
-0.6963, 2060-2079, ccsm4, Annual Anomaly, MOZ
-0.3104, 2060-2079, cesm1_bgc, Annual Anomaly, MOZ
-0.7619, 2060-2079, cesm1_cam5, Annual Anomaly, MOZ
-1.1599, 2060-2079, cmcc_cesm, Annual Anomaly, MOZ
-1.0618, 2060-2079, cmcc_cm, Annual Anomaly, MOZ
-1.032, 2060-2079, cmcc_cms, Annual Anomaly, MOZ
0.10067, 2060-2079, cnrm_cm5, Annual Anomaly, MOZ
-0.708, 2060-2079, csiro_mk3_6_0, Annual Anomaly, MOZ
-1.1466, 2060-2079, gfdl_cm3, Annual Anomaly, MOZ
-1.1587, 2060-2079, gfdl_esm2g, Annual Anomaly, MOZ
-0.734, 2060-2079, gfdl_esm2m, Annual Anomaly, MOZ
0.58034, 2060-2079, inmcm4, Annual Anomaly, MOZ
-0.0459, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, MOZ
0.01038, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, MOZ
-0.577, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, MOZ
-0.5808, 2060-2079, miroc5, Annual Anomaly, MOZ
-0.7866, 2060-2079, miroc_esm_chem, Annual Anomaly, MOZ
-0.5409, 2060-2079, miroc_esm, Annual Anomaly, MOZ
-0.7397, 2060-2079, mpi_esm_mr, Annual Anomaly, MOZ
-0.856, 2060-2079, mri_cgcm3, Annual Anomaly, MOZ
-0.2058, 2060-2079, mri_esm1, Annual Anomaly, MOZ
-0.8165, 2060-2079, noresm1_m, Annual Anomaly, MOZ
0.73938, 2060-2079, access1_3, Annual Anomaly, NPL
-0.2896, 2060-2079, bcc_csm1_1_m, Annual Anomaly, NPL
0.31859, 2060-2079, bcc_csm1_1, Annual Anomaly, NPL
0.47322, 2060-2079, bnu_esm, Annual Anomaly, NPL
0.27773, 2060-2079, canesm2, Annual Anomaly, NPL
-0.065, 2060-2079, ccsm4, Annual Anomaly, NPL
0.02356, 2060-2079, cesm1_bgc, Annual Anomaly, NPL
0.39281, 2060-2079, cesm1_cam5, Annual Anomaly, NPL
-1.6599, 2060-2079, cmcc_cesm, Annual Anomaly, NPL
0.12103, 2060-2079, cmcc_cm, Annual Anomaly, NPL
-0.7838, 2060-2079, cmcc_cms, Annual Anomaly, NPL
0.5669, 2060-2079, cnrm_cm5, Annual Anomaly, NPL
0.24219, 2060-2079, csiro_mk3_6_0, Annual Anomaly, NPL
0.75492, 2060-2079, gfdl_cm3, Annual Anomaly, NPL
-0.2938, 2060-2079, gfdl_esm2g, Annual Anomaly, NPL
0.04308, 2060-2079, gfdl_esm2m, Annual Anomaly, NPL
0.74065, 2060-2079, inmcm4, Annual Anomaly, NPL
0.13001, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, NPL
0.20181, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, NPL
0.10348, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, NPL
0.47463, 2060-2079, miroc5, Annual Anomaly, NPL
-0.4621, 2060-2079, miroc_esm_chem, Annual Anomaly, NPL
-0.0974, 2060-2079, miroc_esm, Annual Anomaly, NPL
-0.7537, 2060-2079, mpi_esm_mr, Annual Anomaly, NPL
0.13805, 2060-2079, mri_cgcm3, Annual Anomaly, NPL
0.43251, 2060-2079, mri_esm1, Annual Anomaly, NPL
0.34816, 2060-2079, noresm1_m, Annual Anomaly, NPL
